history_id,investor_id,idea_id,year,interaction_score
18053,853,134,2019,1
18054,853,896,2018,1
18055,853,960,2018,1
18056,853,107,2018,1
18057,853,298,2018,1
18058,853,584,2018,1
18059,853,284,2018,1
18060,853,706,2018,1
18061,854,964,2018,3
18062,854,560,2018,3
18063,854,775,2018,3
18064,854,991,2018,3
18065,854,489,2018,3
18066,854,860,2018,3
18067,854,200,2018,3
18068,854,327,2018,3
18069,854,770,2018,3
18070,854,202,2018,3
18071,854,80,2021,2
18072,854,190,2021,2
18073,854,581,2021,2
18074,854,595,2021,2
18075,854,264,2021,2
18076,854,161,2019,1
18077,854,290,2019,1
18078,854,617,2019,1
18079,854,167,2019,1
18080,854,401,2019,1
18081,855,93,2015,4
18082,855,913,2015,4
18083,855,515,2022,4
18084,855,507,2021,3
18085,855,954,2018,3
18086,855,988,2018,3
18087,855,920,2018,3
18088,855,89,2018,3
18089,855,512,2018,3
18090,855,923,2018,3
18091,855,52,2019,1
18092,855,787,2019,1
18093,855,839,2019,1
18094,855,583,2019,1
18095,855,794,2018,1
18096,855,761,2018,1
18097,855,393,2018,1
18098,855,897,2018,1
18099,855,896,2018,1
18100,855,944,2018,1
18101,856,79,2023,4
18102,856,334,2023,4
18103,856,990,2022,4
18104,856,354,2018,3
18105,856,216,2018,3
18106,856,944,2018,3
18107,856,686,2018,3
18108,856,626,2018,3
18109,856,235,2018,3
18110,856,6,2018,3
18111,856,340,2020,1
18112,856,113,2019,1
18113,856,518,2019,1
18114,856,132,2019,1
18115,856,756,2018,1
18116,856,726,2018,1
18117,856,598,2018,1
18118,856,426,2018,1
18119,856,116,2018,1
18120,856,888,2018,1
18121,857,866,2015,4
18122,857,992,2023,4
18123,857,289,2023,4
18124,857,782,2023,4
18125,857,113,2018,3
18126,857,817,2018,3
18127,857,25,2018,3
18128,857,812,2018,3
18129,857,355,2018,3
18130,857,517,2018,3
18131,857,809,2021,2
18132,857,879,2019,1
18133,857,305,2019,1
18134,857,1000,2019,1
18135,857,315,2019,1
18136,857,67,2019,1
18137,857,833,2019,1
18138,857,953,2019,1
18139,857,507,2019,1
18140,857,588,2019,1
18141,858,890,2015,4
18142,858,273,2015,4
18143,858,398,2015,4
18144,858,160,2022,4
18145,858,470,2021,3
18146,858,268,2018,3
18147,858,650,2018,3
18148,858,627,2018,3
18149,858,638,2018,3
18150,858,925,2018,3
18151,858,341,2019,1
18152,858,125,2019,1
18153,858,899,2019,1
18154,858,722,2019,1
18155,858,485,2019,1
18156,858,715,2019,1
18157,858,917,2019,1
18158,858,620,2018,1
18159,858,222,2018,1
18160,858,965,2018,1
18161,859,836,2023,4
18162,859,171,2023,4
18163,859,564,2023,4
18164,859,716,2022,4
18165,859,973,2018,3
18166,859,817,2018,3
18167,859,643,2018,3
18168,859,25,2018,3
18169,859,633,2018,3
18170,859,824,2018,3
18171,859,91,2021,2
18172,859,194,2021,2
18173,859,72,2021,2
18174,859,452,2021,2
18175,859,613,2021,2
18176,859,539,2021,2
18177,859,646,2021,2
18178,859,35,2019,1
18179,859,802,2019,1
18180,859,273,2019,1
18181,860,43,2018,3
18182,860,154,2018,3
18183,860,169,2018,3
18184,860,232,2018,3
18185,860,346,2018,3
18186,860,675,2018,3
18187,860,638,2018,3
18188,860,4,2018,3
18189,860,656,2018,3
18190,860,19,2018,3
18191,860,475,2019,1
18192,860,556,2019,1
18193,860,685,2018,1
18194,860,378,2018,1
18195,860,811,2018,1
18196,860,751,2018,1
18197,860,100,2018,1
18198,860,467,2018,1
18199,860,474,2018,1
18200,860,979,2018,1
18201,861,191,2023,4
18202,861,860,2023,4
18203,861,787,2022,4
18204,861,725,2022,4
18205,861,356,2022,4
18206,861,901,2021,3
18207,861,879,2021,3
18208,861,898,2018,3
18209,861,988,2018,3
18210,861,530,2018,3
18211,861,934,2019,1
18212,861,498,2019,1
18213,861,424,2019,1
18214,861,329,2018,1
18215,861,111,2018,1
18216,861,820,2018,1
18217,861,421,2018,1
18218,861,931,2018,1
18219,861,284,2018,1
18220,861,391,2018,1
18221,862,249,2015,4
18222,862,906,2015,4
18223,862,76,2023,4
18224,862,263,2021,3
18225,862,523,2018,3
18226,862,730,2018,3
18227,862,342,2018,3
18228,862,850,2018,3
18229,862,997,2018,3
18230,862,151,2018,3
18231,862,254,2021,2
18232,862,102,2021,2
18233,862,321,2019,1
18234,862,885,2019,1
18235,862,698,2019,1
18236,862,971,2019,1
18237,862,537,2019,1
18238,862,370,2018,1
18239,862,35,2018,1
18240,862,236,2018,1
18241,863,627,2015,4
18242,863,678,2021,3
18243,863,644,2021,3
18244,863,527,2021,3
18245,863,362,2018,3
18246,863,4,2018,3
18247,863,621,2018,3
18248,863,733,2018,3
18249,863,189,2018,3
18250,863,320,2018,3
18251,863,580,2019,1
18252,863,374,2018,1
18253,863,683,2018,1
18254,863,646,2018,1
18255,863,469,2018,1
18256,863,148,2018,1
18257,863,297,2018,1
18258,863,693,2018,1
18259,863,190,2018,1
18260,863,282,2018,1
18261,864,946,2023,4
18262,864,661,2023,4
18263,864,495,2023,4
18264,864,223,2023,4
18265,864,906,2023,4
18266,864,393,2022,4
18267,864,727,2018,3
18268,864,779,2018,3
18269,864,25,2018,3
18270,864,667,2018,3
18271,864,554,2021,2
18272,864,269,2021,2
18273,864,100,2021,2
18274,864,546,2021,2
18275,864,196,2021,2
18276,864,443,2021,2
18277,864,161,2019,1
18278,864,655,2019,1
18279,864,501,2019,1
18280,864,604,2019,1
18281,865,579,2023,4
18282,865,586,2022,4
18283,865,745,2018,3
18284,865,60,2018,3
18285,865,592,2018,3
18286,865,314,2018,3
18287,865,791,2018,3
18288,865,28,2018,3
18289,865,915,2018,3
18290,865,291,2018,3
18291,865,948,2021,2
18292,865,564,2021,2
18293,865,798,2019,1
18294,865,820,2019,1
18295,865,462,2019,1
18296,865,891,2019,1
18297,865,391,2019,1
18298,865,439,2019,1
18299,865,163,2019,1
18300,865,638,2019,1
18301,866,475,2023,4
18302,866,260,2023,4
18303,866,186,2023,4
18304,866,996,2022,4
18305,866,726,2022,4
18306,866,718,2022,4
18307,866,91,2018,3
18308,866,832,2018,3
18309,866,453,2018,3
18310,866,619,2018,3
18311,866,415,2021,2
18312,866,236,2021,2
18313,866,42,2021,2
18314,866,161,2021,2
18315,866,503,2021,2
18316,866,831,2021,2
18317,866,790,2021,2
18318,866,842,2021,2
18319,866,483,2019,1
18320,866,998,2019,1
18321,867,728,2015,4
18322,867,124,2015,4
18323,867,789,2023,4
18324,867,408,2022,4
18325,867,821,2018,3
18326,867,557,2018,3
18327,867,421,2018,3
18328,867,672,2018,3
18329,867,904,2018,3
18330,867,284,2018,3
18331,867,402,2019,1
18332,867,417,2019,1
18333,867,89,2018,1
18334,867,936,2018,1
18335,867,455,2018,1
18336,867,739,2018,1
18337,867,646,2018,1
18338,867,898,2018,1
18339,867,240,2018,1
18340,867,259,2018,1
18341,868,150,2018,3
18342,868,800,2018,3
18343,868,36,2018,3
18344,868,849,2018,3
18345,868,415,2018,3
18346,868,393,2018,3
18347,868,303,2018,3
18348,868,12,2018,3
18349,868,956,2018,3
18350,868,699,2018,3
18351,868,423,2021,2
18352,868,534,2020,1
18353,868,160,2019,1
18354,868,22,2019,1
18355,868,206,2019,1
18356,868,842,2019,1
18357,868,376,2019,1
18358,868,486,2018,1
18359,868,950,2018,1
18360,868,936,2018,1
18361,869,857,2015,4
18362,869,297,2018,3
18363,869,555,2018,3
18364,869,553,2018,3
18365,869,661,2018,3
18366,869,130,2018,3
18367,869,530,2018,3
18368,869,205,2018,3
18369,869,900,2018,3
18370,869,751,2018,3
18371,869,200,2021,2
18372,869,769,2020,1
18373,869,248,2019,1
18374,869,981,2019,1
18375,869,61,2019,1
18376,869,682,2019,1
18377,869,843,2018,1
18378,869,65,2018,1
18379,869,675,2018,1
18380,869,302,2018,1
18381,870,418,2015,4
18382,870,758,2023,4
18383,870,144,2023,4
18384,870,944,2022,4
18385,870,516,2018,3
18386,870,536,2018,3
18387,870,78,2018,3
18388,870,935,2018,3
18389,870,63,2018,3
18390,870,351,2018,3
18391,870,174,2021,2
18392,870,54,2021,2
18393,870,218,2021,2
18394,870,362,2019,1
18395,870,345,2019,1
18396,870,611,2019,1
18397,870,198,2019,1
18398,870,752,2019,1
18399,870,14,2019,1
18400,870,347,2019,1
18401,871,799,2018,3
18402,871,134,2018,3
18403,871,801,2018,3
18404,871,665,2018,3
18405,871,607,2018,3
18406,871,58,2018,3
18407,871,559,2018,3
18408,871,458,2018,3
18409,871,166,2018,3
18410,871,87,2018,3
18411,871,829,2021,2
18412,871,369,2021,2
18413,871,11,2021,2
18414,871,329,2021,2
18415,871,335,2021,2
18416,871,214,2019,1
18417,871,310,2019,1
18418,871,208,2019,1
18419,871,259,2019,1
18420,871,482,2019,1
18421,872,199,2018,3
18422,872,198,2018,3
18423,872,439,2018,3
18424,872,647,2018,3
18425,872,709,2018,3
18426,872,187,2018,3
18427,872,606,2018,3
18428,872,45,2018,3
18429,872,56,2018,3
18430,872,972,2018,3
18431,872,568,2021,2
18432,872,86,2021,2
18433,872,529,2021,2
18434,872,355,2019,1
18435,872,840,2019,1
18436,872,669,2019,1
18437,872,301,2019,1
18438,872,729,2018,1
18439,872,179,2018,1
18440,872,17,2018,1
18441,873,923,2015,4
18442,873,505,2015,4
18443,873,233,2022,4
18444,873,372,2022,4
18445,873,456,2022,4
18446,873,892,2021,3
18447,873,726,2018,3
18448,873,920,2018,3
18449,873,157,2018,3
18450,873,954,2018,3
18451,873,528,2019,1
18452,873,250,2019,1
18453,873,594,2019,1
18454,873,699,2018,1
18455,873,818,2018,1
18456,873,656,2018,1
18457,873,826,2018,1
18458,873,733,2018,1
18459,873,673,2018,1
18460,873,736,2018,1
18461,874,351,2022,4
18462,874,871,2021,3
18463,874,865,2018,3
18464,874,804,2018,3
18465,874,287,2018,3
18466,874,977,2018,3
18467,874,742,2018,3
18468,874,302,2018,3
18469,874,914,2018,3
18470,874,117,2018,3
18471,874,704,2019,1
18472,874,563,2019,1
18473,874,63,2019,1
18474,874,898,2019,1
18475,874,7,2018,1
18476,874,747,2018,1
18477,874,325,2018,1
18478,874,152,2018,1
18479,874,282,2018,1
18480,874,814,2018,1
18481,875,540,2023,4
18482,875,839,2023,4
18483,875,549,2021,3
18484,875,199,2018,3
18485,875,621,2018,3
18486,875,359,2018,3
18487,875,421,2018,3
18488,875,353,2018,3
18489,875,982,2018,3
18490,875,35,2018,3
18491,875,828,2019,1
18492,875,25,2019,1
18493,875,60,2019,1
18494,875,385,2019,1
18495,875,28,2019,1
18496,875,457,2019,1
18497,875,185,2018,1
18498,875,963,2018,1
18499,875,211,2018,1
18500,875,992,2018,1
18501,876,856,2015,4
18502,876,240,2023,4
18503,876,916,2018,3
18504,876,355,2018,3
18505,876,917,2018,3
18506,876,379,2018,3
18507,876,266,2018,3
18508,876,18,2018,3
18509,876,71,2018,3
18510,876,765,2018,3
18511,876,274,2021,2
18512,876,619,2021,2
18513,876,289,2021,2
18514,876,350,2021,2
18515,876,27,2021,2
18516,876,614,2019,1
18517,876,833,2019,1
18518,876,432,2019,1
18519,876,189,2019,1
18520,876,566,2019,1
18521,877,942,2023,4
18522,877,778,2023,4
18523,877,25,2023,4
18524,877,797,2022,4
18525,877,20,2022,4
18526,877,183,2018,3
18527,877,403,2018,3
18528,877,171,2018,3
18529,877,455,2018,3
18530,877,756,2018,3
18531,877,786,2019,1
18532,877,255,2019,1
18533,877,123,2019,1
18534,877,44,2019,1
18535,877,640,2019,1
18536,877,618,2018,1
18537,877,591,2018,1
18538,877,237,2018,1
18539,877,167,2018,1
18540,877,137,2018,1
18541,878,516,2015,4
18542,878,590,2022,4
18543,878,191,2018,3
18544,878,485,2018,3
18545,878,78,2018,3
18546,878,881,2018,3
18547,878,663,2018,3
18548,878,624,2018,3
18549,878,916,2018,3
18550,878,775,2018,3
18551,878,837,2021,2
18552,878,156,2021,2
18553,878,554,2021,2
18554,878,623,2021,2
18555,878,703,2021,2
18556,878,716,2020,1
18557,878,32,2019,1
18558,878,543,2019,1
18559,878,231,2019,1
18560,878,302,2019,1
18561,879,684,2023,4
18562,879,581,2021,3
18563,879,836,2018,3
18564,879,536,2018,3
18565,879,713,2018,3
18566,879,673,2017,3
18567,879,933,2017,3
18568,879,853,2016,3
18569,879,478,2016,3
18570,879,295,2016,3
18571,879,583,2015,0
18572,879,848,2015,0
18573,879,81,2015,0
18574,879,497,2015,0
18575,879,342,2015,0
18576,879,275,2023,0
18577,879,532,2023,0
18578,879,897,2022,0
18579,879,651,2022,0
18580,879,118,2021,0
18581,880,514,2015,4
18582,880,947,2023,4
18583,880,463,2023,4
18584,880,817,2022,4
18585,880,141,2021,3
18586,880,138,2018,3
18587,880,3,2018,3
18588,880,944,2018,3
18589,880,818,2018,3
18590,880,176,2018,3
18591,880,64,2019,1
18592,880,341,2019,1
18593,880,630,2019,1
18594,880,649,2018,1
18595,880,718,2018,1
18596,880,988,2018,1
18597,880,181,2018,1
18598,880,530,2018,1
18599,880,551,2018,1
18600,880,756,2018,1
18601,881,505,2015,4
18602,881,667,2023,4
18603,881,102,2023,4
18604,881,657,2021,3
18605,881,235,2021,3
18606,881,187,2021,3
18607,881,585,2018,3
18608,881,814,2018,3
18609,881,470,2018,3
18610,881,27,2018,3
18611,881,773,2019,1
18612,881,430,2019,1
18613,881,114,2019,1
18614,881,219,2019,1
18615,881,263,2018,1
18616,881,421,2018,1
18617,881,4,2018,1
18618,881,36,2018,1
18619,881,655,2018,1
18620,881,821,2018,1
18621,882,691,2015,4
18622,882,909,2015,4
18623,882,726,2018,3
18624,882,955,2018,3
18625,882,741,2018,3
18626,882,963,2018,3
18627,882,366,2018,3
18628,882,792,2018,3
18629,882,907,2018,3
18630,882,683,2018,3
18631,882,876,2019,1
18632,882,971,2019,1
18633,882,223,2019,1
18634,882,495,2019,1
18635,882,858,2019,1
18636,882,365,2019,1
18637,882,931,2018,1
18638,882,199,2018,1
18639,882,925,2018,1
18640,882,634,2018,1
18641,883,249,2015,4
18642,883,906,2015,4
18643,883,812,2023,4
18644,883,786,2022,4
18645,883,439,2021,4
18646,883,864,2018,3
18647,883,602,2018,3
18648,883,739,2018,3
18649,883,400,2018,3
18650,883,378,2018,3
18651,883,529,2019,1
18652,883,733,2018,1
18653,883,931,2018,1
18654,883,180,2018,1
18655,883,960,2018,1
18656,883,401,2018,1
18657,883,246,2018,1
18658,883,813,2018,1
18659,883,62,2018,1
18660,883,648,2018,1
18661,884,219,2023,4
18662,884,773,2023,4
18663,884,880,2023,4
18664,884,687,2022,4
18665,884,638,2022,4
18666,884,180,2022,4
18667,884,860,2018,3
18668,884,942,2018,3
18669,884,526,2018,3
18670,884,803,2018,3
18671,884,211,2021,2
18672,884,923,2021,2
18673,884,454,2021,2
18674,884,742,2019,1
18675,884,433,2019,1
18676,884,586,2019,1
18677,884,584,2019,1
18678,884,896,2019,1
18679,884,829,2019,1
18680,884,14,2019,1
18681,885,13,2015,4
18682,885,519,2023,4
18683,885,120,2023,4
18684,885,171,2022,4
18685,885,845,2018,3
18686,885,855,2018,3
18687,885,321,2018,3
18688,885,981,2018,3
18689,885,789,2018,3
18690,885,252,2018,3
18691,885,626,2021,2
18692,885,125,2021,2
18693,885,603,2021,2
18694,885,317,2021,2
18695,885,847,2021,2
18696,885,390,2019,1
18697,885,151,2019,1
18698,885,678,2019,1
18699,885,328,2019,1
18700,885,133,2019,1
18701,886,242,2023,4
18702,886,838,2021,3
18703,886,602,2020,3
18704,886,360,2018,3
18705,886,612,2018,3
18706,886,960,2017,3
18707,886,784,2017,3
18708,886,150,2016,3
18709,886,740,2016,3
18710,886,198,2016,3
18711,886,822,2016,0
18712,886,560,2015,0
18713,886,621,2015,0
18714,886,346,2015,0
18715,886,1,2015,0
18716,886,545,2015,0
18717,886,651,2015,0
18718,886,25,2015,0
18719,886,384,2023,0
18720,886,871,2023,0
18721,887,592,2015,4
18722,887,667,2015,4
18723,887,943,2015,4
18724,887,704,2015,4
18725,887,214,2023,4
18726,887,324,2023,4
18727,887,632,2023,4
18728,887,649,2023,4
18729,887,764,2018,3
18730,887,847,2018,3
18731,887,970,2021,2
18732,887,156,2021,2
18733,887,697,2021,2
18734,887,780,2021,2
18735,887,109,2019,1
18736,887,668,2019,1
18737,887,398,2019,1
18738,887,487,2019,1
18739,887,299,2019,1
18740,887,415,2019,1
18741,888,595,2015,4
18742,888,941,2023,4
18743,888,323,2022,4
18744,888,157,2018,3
18745,888,116,2018,3
18746,888,128,2018,3
18747,888,546,2018,3
18748,888,230,2018,3
18749,888,749,2018,3
18750,888,474,2018,3
18751,888,586,2019,1
18752,888,742,2018,1
18753,888,940,2018,1
18754,888,163,2018,1
18755,888,331,2018,1
18756,888,4,2018,1
18757,888,359,2018,1
18758,888,637,2018,1
18759,888,818,2018,1
18760,888,111,2018,1
18761,889,422,2015,4
18762,889,437,2023,4
18763,889,943,2022,4
18764,889,704,2022,4
18765,889,925,2018,3
18766,889,637,2018,3
18767,889,315,2018,3
18768,889,169,2018,3
18769,889,32,2018,3
18770,889,276,2018,3
18771,889,78,2020,1
18772,889,659,2019,1
18773,889,933,2019,1
18774,889,71,2019,1
18775,889,472,2019,1
18776,889,569,2018,1
18777,889,908,2018,1
18778,889,811,2018,1
18779,889,788,2018,1
18780,889,116,2018,1
18781,890,295,2015,4
18782,890,876,2015,4
18783,890,881,2023,4
18784,890,139,2023,4
18785,890,611,2023,4
18786,890,665,2018,3
18787,890,336,2018,3
18788,890,796,2018,3
18789,890,72,2018,3
18790,890,780,2018,3
18791,890,471,2021,2
18792,890,111,2021,2
18793,890,633,2021,2
18794,890,950,2020,1
18795,890,209,2019,1
18796,890,171,2019,1
18797,890,490,2019,1
18798,890,602,2019,1
18799,890,89,2019,1
18800,890,322,2019,1
18801,891,625,2023,4
18802,891,963,2022,4
18803,891,324,2018,3
18804,891,911,2018,3
18805,891,447,2018,3
18806,891,893,2018,3
18807,891,772,2018,3
18808,891,544,2018,3
18809,891,219,2018,3
18810,891,365,2018,3
18811,891,213,2021,2
18812,891,902,2021,2
18813,891,183,2019,1
18814,891,100,2019,1
18815,891,480,2019,1
18816,891,342,2019,1
18817,891,174,2019,1
18818,891,999,2019,1
18819,891,622,2019,1
18820,891,565,2019,1
18821,892,448,2023,4
18822,892,832,2023,4
18823,892,869,2023,4
18824,892,122,2022,4
18825,892,531,2021,3
18826,892,620,2021,3
18827,892,391,2018,3
18828,892,444,2018,3
18829,892,429,2018,3
18830,892,821,2018,3
18831,892,291,2019,1
18832,892,351,2019,1
18833,892,933,2019,1
18834,892,227,2019,1
18835,892,991,2019,1
18836,892,512,2018,1
18837,892,151,2018,1
18838,892,809,2018,1
18839,892,464,2018,1
18840,892,758,2018,1
18841,893,786,2018,3
18842,893,215,2018,3
18843,893,360,2018,3
18844,893,318,2018,3
18845,893,114,2018,3
18846,893,70,2018,3
18847,893,665,2018,3
18848,893,250,2018,3
18849,893,166,2018,3
18850,893,845,2018,3
18851,893,204,2021,2
18852,893,436,2021,2
18853,893,526,2021,2
18854,893,234,2020,1
18855,893,512,2020,1
18856,893,238,2019,1
18857,893,115,2019,1
18858,893,776,2019,1
18859,893,96,2019,1
18860,893,201,2019,1
18861,894,463,2015,4
18862,894,785,2015,4
18863,894,206,2023,4
18864,894,926,2023,4
18865,894,381,2018,3
18866,894,968,2018,3
18867,894,321,2018,3
18868,894,47,2018,3
18869,894,442,2018,3
18870,894,66,2018,3
18871,894,1,2021,2
18872,894,889,2021,2
18873,894,597,2021,2
18874,894,892,2021,2
18875,894,485,2021,2
18876,894,220,2021,2
18877,894,726,2019,1
18878,894,259,2019,1
18879,894,156,2019,1
18880,894,182,2019,1
18881,895,175,2023,4
18882,895,343,2023,4
18883,895,53,2022,4
18884,895,166,2022,4
18885,895,280,2022,4
18886,895,696,2022,4
18887,895,5,2021,3
18888,895,320,2021,3
18889,895,743,2018,3
18890,895,406,2018,3
18891,895,735,2019,1
18892,895,244,2019,1
18893,895,795,2018,1
18894,895,1000,2018,1
18895,895,983,2018,1
18896,895,673,2018,1
18897,895,561,2018,1
18898,895,982,2018,1
18899,895,566,2018,1
18900,895,843,2018,1
18901,896,464,2015,4
18902,896,663,2023,4
18903,896,771,2022,4
18904,896,792,2018,3
18905,896,443,2018,3
18906,896,959,2018,3
18907,896,545,2018,3
18908,896,399,2018,3
18909,896,909,2018,3
18910,896,496,2018,3
18911,896,207,2021,2
18912,896,503,2021,2
18913,896,166,2019,1
18914,896,59,2019,1
18915,896,247,2019,1
18916,896,219,2019,1
18917,896,109,2018,1
18918,896,755,2018,1
18919,896,1,2018,1
18920,896,573,2018,1
18921,897,814,2015,4
18922,897,703,2015,4
18923,897,257,2022,4
18924,897,675,2021,3
18925,897,878,2021,3
18926,897,201,2018,3
18927,897,328,2018,3
18928,897,490,2018,3
18929,897,480,2018,3
18930,897,741,2018,3
18931,897,724,2019,1
18932,897,391,2018,1
18933,897,896,2018,1
18934,897,396,2018,1
18935,897,597,2018,1
18936,897,239,2018,1
18937,897,129,2018,1
18938,897,429,2018,1
18939,897,313,2018,1
18940,897,558,2018,1
18941,898,128,2015,4
18942,898,312,2023,4
18943,898,9,2022,4
18944,898,280,2022,4
18945,898,403,2018,3
18946,898,425,2018,3
18947,898,454,2018,3
18948,898,895,2018,3
18949,898,152,2018,3
18950,898,513,2018,3
18951,898,372,2019,1
18952,898,559,2019,1
18953,898,252,2019,1
18954,898,876,2019,1
18955,898,583,2019,1
18956,898,444,2018,1
18957,898,752,2018,1
18958,898,655,2018,1
18959,898,4,2018,1
18960,898,768,2018,1
18961,899,879,2015,4
18962,899,92,2023,4
18963,899,860,2022,4
18964,899,964,2022,4
18965,899,873,2021,3
18966,899,646,2021,3
18967,899,462,2018,3
18968,899,331,2018,3
18969,899,121,2018,3
18970,899,671,2018,3
18971,899,933,2019,1
18972,899,715,2019,1
18973,899,880,2019,1
18974,899,740,2018,1
18975,899,753,2018,1
18976,899,357,2018,1
18977,899,758,2018,1
18978,899,747,2018,1
18979,899,996,2018,1
18980,899,133,2018,1
18981,900,525,2018,3
18982,900,127,2018,3
18983,900,218,2018,3
18984,900,567,2018,3
18985,900,94,2018,3
18986,900,707,2018,3
18987,900,837,2018,3
18988,900,529,2018,3
18989,900,780,2018,3
18990,900,134,2018,3
18991,900,417,2021,2
18992,900,186,2021,2
18993,900,518,2021,2
18994,900,603,2021,2
18995,900,814,2019,1
18996,900,152,2019,1
18997,900,674,2019,1
18998,900,602,2019,1
18999,900,483,2019,1
19000,900,454,2019,1
19001,901,853,2023,4
19002,901,660,2023,4
19003,901,808,2023,4
19004,901,999,2023,4
19005,901,501,2022,4
19006,901,379,2018,3
19007,901,291,2018,3
19008,901,402,2018,3
19009,901,643,2018,3
19010,901,279,2018,3
19011,901,324,2021,2
19012,901,161,2020,1
19013,901,606,2019,1
19014,901,976,2019,1
19015,901,878,2019,1
19016,901,744,2019,1
19017,901,137,2019,1
19018,901,833,2019,1
19019,901,514,2019,1
19020,901,57,2019,1
19021,902,586,2015,4
19022,902,296,2015,4
19023,902,728,2018,3
19024,902,315,2018,3
19025,902,648,2018,3
19026,902,597,2018,3
19027,902,344,2018,3
19028,902,317,2018,3
19029,902,15,2018,3
19030,902,883,2018,3
19031,902,783,2019,1
19032,902,428,2019,1
19033,902,759,2019,1
19034,902,727,2019,1
19035,902,996,2018,1
19036,902,389,2018,1
19037,902,464,2018,1
19038,902,352,2018,1
19039,902,509,2018,1
19040,902,737,2018,1
19041,903,977,2021,3
19042,903,137,2021,3
